Participant: IP
Session Start: 8/7/2025 12:18:52 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
44             4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000441908836 0.998961329    2.30175924     -0.0110593438  1.00734055     2.3296876      -0.00047531724 0.985381484    2.56048346     210.12677      210.614456     11100          Hit            -1704654512    -0.0358014219  1.01745808     2.62324047     -0.0236589331  0.98893851     2.60162497     -1             0              0              0              0              0              0
45             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00421510637  0.998731315    2.29867077     0              0              0              0              0              0              214.016724     214.016724     11100          Invalid Start  -1704654510    -0.22809127    0.768060207    2.4151063      -0.198434159   0.76404351     2.38553238     -1             0              0              0              0              0              0
46             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0005491524930.998753309    2.30026627     -0.0310583711  1.00564992     2.3171978      -0.187972993   0.993558705    2.50536585     217.377258     217.83725      11400          Hit            -1704654510    -0.182033554   0.979826629    2.48992372     -0.215158492   1.02268589     2.48773432     -1             0              0              0              0              0              0
47             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000316232443 0.99845016     2.29864883     0.00180190802  1.03192949     2.31151581     -0.0046736896  1.19558883     2.50284696     221.123169     221.64888      11700          Hit            -1704654509    0.0111094257   1.18431067     2.52455115     -0.026412636   1.16482341     2.50988626     -1             0              0              0              0              0              0
48             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.210123301   1.19350195     2.40211082     0              0              0              0              0              0              226.824295     226.824295     11700          Too Slow       -1704654507    -0.231082201   1.23755276     2.39077282     -0.225544378   1.1933465      2.42728448     -1             0              0              0              0              0              0
49             4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0006521344180.99855566     2.29909873     -0.00722298026 1.00481248     2.33575082     -0.00185132027 0.988669932    2.57128954     230.430862     231.18956      12000          Hit            -1704654507    -0.0114839794  0.983318925    2.617522       -0.0211341027  1.03769243     2.61687636     -1             0              0              0              0              0              0
50             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.0013550669   0.999688029    2.29674554     -0.0015027225  0.965803921    2.31932497     0.000269323587 0.801880121    2.50369525     234.42543      234.947327     12300          Hit            -1704654506    0.0195502471   0.789024293    2.512146       -0.0167160258  0.785257578    2.51242566     -1             0              0              0              0              0              0
51             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00125521421  0.998672187    2.30003595     0.0225455016   0.981324732    2.31268573     0.220409095    0.804346621    2.41702414     238.75296      239.354019     12600          Hit            -1704654505    0.211471692    0.82076472     2.38085294     0.177919984    0.814534545    2.43303609     -1             0              0              0              0              0              0
52             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00311537087  0.997700036    2.29961205     -0.0255815983  0.994902134    2.31603765     -0.188130796   0.99669975     2.49108887     242.723221     243.266815     12900          Hit            -1704654504    -0.216496095   1.04248834     2.53007865     -0.213714361   0.965678453    2.50160646     -1             0              0              0              0              0              0
53             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00108101964 0.999067008    2.29905105     -0.00489410758 1.03412437     2.3115406      -0.0007018744951.18767214     2.5063405      246.544037     247.165436     13200          Hit            -1704654503    -0.00637712656 1.20748782     2.48614979     -0.028724391   1.16941833     2.54922962     -1             0              0              0              0              0              0
54             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00066575408  0.99766016     2.30017924     -0.00347152352 1.0271163      2.31196046     0.00480645895  1.18320453     2.51528025     251.385696     251.819305     13500          Hit            -1704654502    -0.0179975946  1.19113934     2.55764389     0.0188516136   1.23955309     2.51887107     -1             0              0              0              0              0              0
55             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0004611164330.999252558    2.29919195     0              0              0              0              0              0              255.096222     255.096222     13500          Invalid Start  -1704654500    -0.0430904515  0.811654091    2.50558376     0.0235646628   0.806459904    2.56211567     -1             0              0              0              0              0              0
56             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00117899477  0.998722315    2.30042267     0.00274562836  0.971252441    2.32702518     -0.00778454542 0.814244568    2.51356792     258.285706     258.774872     13800          Hit            -1704654500    0.014545205    0.766177058    2.49999833     0.0162615906   0.810559988    2.51850152     -1             0              0              0              0              0              0
57             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00403274596  0.997787118    2.29891825     0.030896157    0.995846331    2.31708717     0.206480667    0.992300153    2.50737858     261.992828     262.415222     14100          Hit            -1704654499    0.173870698    0.969635248    2.53850818     0.187705517    1.03694963     2.50648856     -1             0              0              0              0              0              0
58             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000586092472 0.999213517    2.29914451     0              0              0              0              0              0              265.980194     265.980194     14100          Invalid Start  -1704654497    -0.00647571171 0.826463461    2.48503208     0.0328533389   0.781719267    2.51596761     -1             0              0              0              0              0              0
59             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0004141330720.998916447    2.29939151     -0.0122285783  1.02788937     2.31736016     -0.00119057298 1.18827522     2.50985456     269.286285     269.718994     14400          Hit            -1704654497    -0.00107333192 1.18627012     2.57106185     0.0203913394   1.19595647     2.51701498     -1             0              0              0              0              0              0
60             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0002486407760.998930752    2.29922295     0.0318683684   1.01055789     2.31535244     0.212273464    0.995396078    2.51122808     273.275269     273.762482     14700          Hit            -1704654496    0.177158192    1.00975728     2.51720142     0.20292452     1.03794265     2.55432725     -1             0              0              0              0              0              0
61             4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00131700933  0.99658227     2.29723549     -0.00610587001 1.00523734     2.32957673     -0.0084092021  1.00016236     2.5592587      288.599518     289.221436     15000          Hit            -1704654495    -0.00888136122 0.998688936    2.60821581     0.0293498524   0.994411707    2.62382293     -1             0              0              0              0              0              0
62             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000470295548 0.998983085    2.29950142     0.0309235901   1.00820959     2.3193717      0.202175394    1.00801432     2.50317669     292.944519     293.593811     15300          Hit            -1704654494    0.231574953    1.02570176     2.54538608     0.246136039    1.0013622      2.54277587     -1             0              0              0              0              0              0
63             4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00102384388 0.997838616    2.30021954     -0.00690299273 1.00295568     2.33693457     0.014413625    0.983832955    2.56899595     296.644043     297.077362     15600          Hit            -1704654493    -0.0062168655  0.984492302    2.58190918     0.0400161035   0.976544321    2.59920096     -1             0              0              0              0              0              0
64             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000813737512 0.998593628    2.29786325     0.031209439    1.00552773     2.32258105     0.216948569    1.00795627     2.50930977     300.805511     301.204742     15900          Hit            -1704654492    0.230216622    1.02109146     2.53049493     0.162220165    1.02428675     2.52182841     -1             0              0              0              0              0              0
65             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -8.60393047E-050.99767977     2.29963946     0.0251269192   1.02504086     2.30481458     0.236540735    1.20871234     2.43666029     304.293549     304.720825     15900          Neutral        -1704654491    0.229855075    1.19841111     2.3993814      0.203772366    1.20789146     2.44557142     -1             0              0              0              0              0              0
66             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0003723949190.998614132    2.29934359     -0.0239005685  0.976847053    2.30723        -0.199284226   0.825410783    2.3794508      307.982544     308.559845     16200          Hit            -1704654490    -0.186582312   0.799007058    2.41646314     -0.180896267   0.77439183     2.43792701     -1             0              0              0              0              0              0
